# Omega_Matter_0 = 0.302   | Omega_Lambda_0 = 0.698   | Omega_K_0 = 0.0   | h = 1.0   |
# RA  DEC  CZ_obs  Mr  HaloID  logMHalo  NGal_H  FLAG  CZ_real  DIST_C  Vp_tot  Vp_tang  Morph  logMstar  r_mag  u_mag  FSMGR  Gal_Match_flag  u_r  mhi_mass  GroupID  Group_NGals  Group_Rproj  Group_CZdisp  Group_logMHalo  Group_Gal_Type
  181.610262      3.847401     7458.88762     -18.868         810872     11.449           1       1    7454.770859    0.00000000e+00     291.26287     291.23378        LT     10.047376    -18.877415    -17.470932      0.596683         ECO      1.406483    3.090295e+09            2418           1      0.000000      0.000000     11.304           1
  193.873886      7.939632     5891.05245     -20.090         810891     11.473           1       1    5968.357879    0.00000000e+00     312.43268     302.71777        ET      9.851122    -20.150518    -17.944633      0.091985         ECO      2.205885    7.079459e+08            2419           1      0.000000      0.000000     11.771           1
  205.089520     20.308699     5719.65178     -18.860         810909     11.447           1       1    5860.242939    0.00000000e+00     425.73888     401.85534        LT      9.721119    -18.852461    -17.336720      0.544954         ECO      1.515741    2.238724e+09            2420           1      0.000000      0.000000     11.297           1
  180.496120      3.959150     7309.53169     -19.171         810910     11.389           1       1    7359.648994    0.00000000e+00     171.48904     164.00228        LT      9.991730    -19.181807    -17.953262      0.582218         ECO      1.228544    3.388441e+09            2421           1      0.000000      0.000000     11.441           1
  189.348556      2.313574     7039.51527     -19.206         810924     11.466           1       1    7124.872421    0.00000000e+00     278.46115     265.05616        LT      9.918713    -18.298372    -16.039661      0.146946         ECO      2.258711    1.174898e+08            2422           1      0.000000      0.000000     11.452           1
  204.554800     14.819704     5664.20299     -19.123         810925     11.436           1       1    5890.968736    0.00000000e+00     498.60914     444.05898        LT      9.588552    -19.114637    -17.841827      1.288135         ECO      1.272810    3.235941e+09            2423           1      0.000000      0.000000     11.423           1
  187.732252     22.591794     5893.06774     -19.512         810927     11.381           1       1    5903.214613    0.00000000e+00     209.19531     208.94908        LT     10.385866    -19.470943    -18.303986      0.375762         ECO      1.166958    7.413108e+09            2424           1      0.000000      0.000000     11.569           1
  186.799477     14.078831     7241.14991     -18.851         810939     11.360           1       1    7292.465024    0.00000000e+00     346.48141     342.66037        LT      9.494382    -18.888258    -16.715714      0.067236         ECO      2.172544    2.238722e+08            2425           1      0.000000      0.000000     11.290           1
  187.845499     24.444199     6050.27130     -18.945         810943     11.473           1       1    6087.117366    0.00000000e+00     264.92652     262.35173        LT      9.742165    -18.974598    -17.876564      8.615936         ECO      1.098034    4.265795e+09            2426           1      0.000000      0.000000     11.345           1
  174.301474     17.890269     7053.95503     -18.953         810946     11.470           1       1    7025.482224    0.00000000e+00      87.91167      83.17307        LT      9.971637    -18.860899    -17.705811      3.823837         ECO      1.155088    3.890459e+09            2427           1      0.000000      0.000000     11.349           1
  178.473169     29.579924     5805.85618     -19.438         810957     11.410           1       1    5930.344235    0.00000000e+00     134.66557      51.35698        LT      9.628449    -19.484226    -17.312321      0.226276         ECO      2.171906    3.388445e+08            2428           1      0.000000      0.000000     11.535           1
  187.400576     19.836092     5320.97597     -19.651         810958     11.421           1       1    5414.297732    0.00000000e+00     183.86856     158.42568        LT      9.789565    -19.644917    -18.029350      0.224472         ECO      1.615566    2.818380e+09            2429           1      0.000000      0.000000     11.618           1
  190.339743     20.932989     6523.87255     -19.063         810960     11.483           1       1    6566.756550    0.00000000e+00     280.00783     276.70444        LT      9.835188    -19.054127    -17.615814      1.551719         ECO      1.438313    2.454707e+09            2430           1      0.000000      0.000000     11.393           1
  189.185990     24.571027     6625.21233     -19.031         810981     11.400           1       1    6624.211863    0.00000000e+00     228.73092     228.72873        LT      9.575934    -19.077780    -16.970909      0.103755         ECO      2.106871    6.760831e+08            2431           1      0.000000      0.000000     11.384           1
  203.511712      0.497580     5028.68979     -18.904         810985     11.419           2       0    5219.015645    1.44478220e-01     407.71986     360.57116        LT      9.230000    -18.885433    -17.814541      2.392028         ECO      1.070892    4.677360e+09            2432           2      0.051576     24.250000     11.646           0
  203.482501      0.415148     4993.81664     -19.094         810985     11.419           2       1    5212.724349    0.00000000e+00     419.34988     357.67826        LT      9.489681    -19.129604    -17.047283      0.573466         ECO      2.082321    4.265797e+08            2432           2      0.051576     24.250000     11.646           1
  191.893100     22.520070     7440.09909     -19.562         810986     11.423           1       1    7330.616704    0.00000000e+00     383.79161     367.84454        LT      9.535371    -19.549969    -18.227581      0.729917         ECO      1.322388    2.818388e+09            2433           1      0.000000      0.000000     11.583           1
